website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio,new_users_ratio
WEB_09,01/06/2023,2023,6,mobile,Unassigned,10,10,11,1.1,2,6,1306,305.493668,0.545454545,1,1
WEB_09,01/06/2023,2023,6,desktop,Unassigned,8,8,8,1,0,4,666,451.5239564,0.5,1,1
WEB_09,01/06/2023,2023,6,tablet,Direct,2,2,2,1,0,2,1586,339.4951617,1,1,1
WEB_09,01/06/2023,2023,6,tablet,Referral,2,2,2,1,0,2,326,347.5224785,1,1,1
WEB_09,01/07/2023,2023,7,desktop,Organic Search,3568,3230,4530,1.269618834,186,2964,1969851,366.2875933,0.654304636,0.905269058,0.905269058
WEB_09,01/07/2023,2023,7,mobile,Organic Search,3129,3082,3532,1.128795142,30,2312,1276102,510.3643573,0.654586636,0.984979227,0.984979227
WEB_09,01/07/2023,2023,7,desktop,Direct,1311,1269,1490,1.136536995,42,391,211018,312.9953027,0.262416107,0.967963387,0.967963387
WEB_09,01/07/2023,2023,7,mobile,Direct,255,253,317,1.243137255,34,97,55379,387.4014509,0.305993691,0.992156863,0.992156863
WEB_09,01/07/2023,2023,7,desktop,Referral,108,78,190,1.759259259,14,129,122196,453.091007,0.678947368,0.722222222,0.722222222
WEB_09,01/07/2023,2023,7,tablet,Organic Search,84,82,129,1.535714286,0,76,57120,511.4080684,0.589147287,0.976190476,0.976190476
WEB_09,01/07/2023,2023,7,mobile,Organic Social,21,19,55,2.619047619,0,29,6990,373.7750599,0.527272727,0.904761905,0.904761905
WEB_09,01/07/2023,2023,7,mobile,Referral,19,19,19,1,0,15,6066,451.9911499,0.789473684,1,1
WEB_09,01/07/2023,2023,7,desktop,Organic Social,17,13,19,1.117647059,0,11,7371,1064.989061,0.578947368,0.764705882,0.764705882
WEB_09,01/07/2023,2023,7,tablet,Direct,8,8,8,1,0,4,14,522.598543,0.5,1,1
WEB_09,01/07/2023,2023,7,mobile,Unassigned,6,6,6,1,0,3,2557,523.0005698,0.5,1,1
WEB_09,01/07/2023,2023,7,desktop,Unassigned,2,2,8,4,0,4,27,351.814954,0.5,1,1
WEB_09,01/07/2023,2023,7,tablet,Referral,2,2,2,1,0,1,82,370.3790999,0.5,1,1
WEB_09,01/08/2023,2023,8,desktop,Organic Search,4072,3686,5056,1.241650295,548,3196,2208422,369.9436664,0.632120253,0.905206287,0.905206287
WEB_09,01/08/2023,2023,8,mobile,Organic Search,3131,3107,3468,1.107633344,34,2309,1347284,461.1367304,0.665801615,0.992334717,0.992334717
WEB_09,01/08/2023,2023,8,desktop,Direct,1391,1332,1592,1.144500359,34,454,312759,303.1608825,0.285175879,0.957584472,0.957584472
WEB_09,01/08/2023,2023,8,mobile,Direct,175,171,205,1.171428571,22,72,33429,383.4274213,0.351219512,0.977142857,0.977142857
WEB_09,01/08/2023,2023,8,mobile,Organic Social,137,137,213,1.554744526,0,55,3985,468.307534,0.258215962,1,1
WEB_09,01/08/2023,2023,8,desktop,Referral,112,80,207,1.848214286,300,144,152048,376.2382085,0.695652174,0.714285714,0.714285714
WEB_09,01/08/2023,2023,8,tablet,Organic Search,106,103,144,1.358490566,0,86,78200,374.514776,0.597222222,0.971698113,0.971698113
WEB_09,01/08/2023,2023,8,desktop,Organic Social,38,29,74,1.947368421,208,65,34558,478.4610714,0.878378378,0.763157895,0.763157895
WEB_09,01/08/2023,2023,8,mobile,Referral,17,17,17,1,0,10,4420,454.7556387,0.588235294,1,1
WEB_09,01/08/2023,2023,8,mobile,Unassigned,8,8,13,1.625,0,7,12879,389.0289034,0.538461538,1,1
WEB_09,01/08/2023,2023,8,tablet,Direct,6,6,6,1,0,4,4121,352.2935577,0.666666667,1,1
WEB_09,01/08/2023,2023,8,desktop,Unassigned,4,4,4,1,0,2,163,404.4637069,0.5,1,1
WEB_09,01/08/2023,2023,8,tablet,Referral,4,4,4,1,0,2,136,505.8430028,0.5,1,1
WEB_09,01/08/2023,2023,8,tablet,Organic Social,2,2,2,1,0,1,204,355.5771907,0.5,1,1
WEB_09,01/09/2023,2023,9,desktop,Organic Search,4336,3944,5626,1.297509225,140,3540,2358770,328.6920779,0.629221472,0.909594096,0.909594096
WEB_09,01/09/2023,2023,9,mobile,Organic Search,3281,3247,3692,1.125266687,36,2478,1454085,332.9930253,0.671180932,0.989637306,0.989637306
WEB_09,01/09/2023,2023,9,desktop,Direct,1370,1345,1497,1.09270073,44,342,262099,284.9602245,0.228456914,0.981751825,0.981751825
WEB_09,01/09/2023,2023,9,mobile,Direct,165,154,211,1.278787879,4,67,29077,305.951405,0.317535545,0.933333333,0.933333333
WEB_09,01/09/2023,2023,9,mobile,Organic Social,143,135,169,1.181818182,0,29,24575,284.969337,0.171597633,0.944055944,0.944055944
WEB_09,01/09/2023,2023,9,tablet,Organic Search,120,114,139,1.158333333,0,89,75752,386.1501379,0.64028777,0.95,0.95
WEB_09,01/09/2023,2023,9,desktop,Referral,91,67,239,2.626373626,746,173,143888,563.4923646,0.723849372,0.736263736,0.736263736
WEB_09,01/09/2023,2023,9,desktop,Organic Social,55,49,82,1.490909091,138,55,39141,328.0637363,0.670731707,0.890909091,0.890909091
WEB_09,01/09/2023,2023,9,mobile,Referral,27,25,29,1.074074074,0,21,8106,395.482147,0.724137931,0.925925926,0.925925926
WEB_09,01/09/2023,2023,9,desktop,Unassigned,8,8,8,1,0,4,4978,508.4473994,0.5,1,1
WEB_09,01/09/2023,2023,9,tablet,Organic Social,8,8,8,1,0,6,218,456.0905122,0.75,1,1
WEB_09,01/09/2023,2023,9,mobile,Unassigned,6,6,6,1,0,3,598,430.3323051,0.5,1,1
WEB_09,01/09/2023,2023,9,tablet,Direct,4,4,15,3.75,0,8,408,337.3032669,0.533333333,1,1
WEB_09,01/09/2023,2023,9,tablet,Referral,2,2,2,1,0,1,204,403.0373145,0.5,1,1
WEB_09,01/10/2023,2023,10,desktop,Organic Search,5905,5425,7543,1.277392041,240,4786,3027714,429.1782232,0.634495559,0.918712955,0.918712955
WEB_09,01/10/2023,2023,10,mobile,Organic Search,3487,3439,3859,1.106681962,66,2654,1624262,549.069109,0.687742939,0.986234586,0.986234586
WEB_09,01/10/2023,2023,10,desktop,Direct,1300,1252,1448,1.113846154,6,321,207454,353.4446103,0.221685083,0.963076923,0.963076923
WEB_09,01/10/2023,2023,10,mobile,Organic Social,219,217,234,1.068493151,4,27,13151,367.4422628,0.115384615,0.99086758,0.99086758
WEB_09,01/10/2023,2023,10,mobile,Direct,213,205,270,1.267605634,98,106,53638,374.5797737,0.392592593,0.962441315,0.962441315
WEB_09,01/10/2023,2023,10,desktop,Referral,181,148,264,1.458563536,150,181,103156,531.7711032,0.685606061,0.817679558,0.817679558
WEB_09,01/10/2023,2023,10,tablet,Organic Search,127,122,162,1.275590551,2,103,91025,361.5204691,0.635802469,0.960629921,0.960629921
WEB_09,01/10/2023,2023,10,mobile,Referral,63,63,78,1.238095238,0,40,22168,476.0986191,0.512820513,1,1
WEB_09,01/10/2023,2023,10,desktop,Organic Social,49,42,106,2.163265306,174,70,46934,489.5193666,0.660377358,0.857142857,0.857142857
WEB_09,01/10/2023,2023,10,tablet,Direct,8,8,8,1,0,4,2543,371.5774104,0.5,1,1
WEB_09,01/10/2023,2023,10,desktop,Email,6,6,6,1,0,4,966,365.335531,0.666666667,1,1
WEB_09,01/10/2023,2023,10,desktop,Unassigned,4,2,8,2,0,4,4134,358.7262041,0.5,0.5,0.5
WEB_09,01/10/2023,2023,10,tablet,Organic Social,4,4,4,1,0,2,14,546.9836699,0.5,1,1
WEB_09,01/10/2023,2023,10,tablet,Referral,4,4,4,1,0,4,1945,373.9558341,1,1,1
WEB_09,01/10/2023,2023,10,mobile,Unassigned,2,2,2,1,0,1,354,443.1238232,0.5,1,1
WEB_09,01/10/2023,2023,10,tablet,Unassigned,2,2,2,1,0,1,1843,434.3243216,0.5,1,1
WEB_09,01/11/2023,2023,11,desktop,Organic Search,6553,5972,8508,1.29833664,378,5478,3526480,713.9882987,0.643864598,0.911338318,0.911338318
WEB_09,01/11/2023,2023,11,mobile,Organic Search,3946,3886,4435,1.12392296,74,2882,1981520,291.233808,0.649830891,0.984794729,0.984794729
WEB_09,01/11/2023,2023,11,desktop,Direct,1767,1712,2062,1.166949632,90,490,424225,961.827196,0.237633366,0.968873797,0.968873797
WEB_09,01/11/2023,2023,11,mobile,Direct,494,492,547,1.107287449,18,112,72066,385.6310532,0.204753199,0.995951417,0.995951417
WEB_09,01/11/2023,2023,11,desktop,Referral,211,162,319,1.511848341,498,198,143426,432.9775308,0.620689655,0.767772512,0.767772512
WEB_09,01/11/2023,2023,11,tablet,Organic Search,103,97,135,1.310679612,0,87,71577,326.9466889,0.644444444,0.941747573,0.941747573
WEB_09,01/11/2023,2023,11,mobile,Referral,82,78,97,1.182926829,6,44,25378,336.8215454,0.453608247,0.951219512,0.951219512
WEB_09,01/11/2023,2023,11,mobile,Organic Social,67,67,70,1.044776119,0,11,2530,369.886791,0.157142857,1,1
WEB_09,01/11/2023,2023,11,desktop,Organic Social,25,17,68,2.72,198,53,25296,586.476599,0.779411765,0.68,0.68
WEB_09,01/11/2023,2023,11,tablet,Direct,10,8,10,1,0,4,218,480.3510239,0.4,0.8,0.8
WEB_09,01/11/2023,2023,11,desktop,Unassigned,4,4,4,1,0,2,1047,299.6028696,0.5,1,1
WEB_09,01/11/2023,2023,11,mobile,Unassigned,4,4,6,1.5,0,3,4196,283.2054999,0.5,1,1
WEB_09,01/11/2023,2023,11,tablet,Referral,4,4,4,1,0,2,3114,385.1833154,0.5,1,1
WEB_09,01/12/2023,2023,12,desktop,Organic Search,6559,5961,8504,1.296539107,152,5214,2982197,305.4023941,0.613123236,0.908827565,0.908858058
WEB_09,01/12/2023,2023,12,mobile,Organic Search,4980,4915,5533,1.111044177,26,3636,2337941,284.795908,0.657148021,0.986947791,0.987067754
WEB_09,01/12/2023,2023,12,desktop,Direct,1522,1460,1761,1.157030223,50,396,542697,444.2910908,0.224872232,0.959264126,0.959521619
WEB_09,01/12/2023,2023,12,mobile,Direct,234,228,461,1.97008547,26,136,85051,362.5914237,0.295010846,0.974358974,0.976047904
WEB_09,01/12/2023,2023,12,tablet,Organic Search,218,216,277,1.270642202,0,165,114107,349.1381213,0.59566787,0.990825688,0.987179487
WEB_09,01/12/2023,2023,12,desktop,Referral,147,112,227,1.544217687,46,147,106072,332.0676089,0.647577093,0.761904762,0.761904762
WEB_09,01/12/2023,2023,12,mobile,Organic Social,69,69,71,1.028985507,0,8,95,389.6165665,0.112676056,1,1
WEB_09,01/12/2023,2023,12,desktop,Organic Social,42,38,165,3.928571429,378,95,79054,522.3992082,0.575757576,0.904761905,0.9
WEB_09,01/12/2023,2023,12,mobile,Referral,27,24,29,1.074074074,0,21,14127,297.4476314,0.724137931,0.888888889,0.894736842
WEB_09,01/12/2023,2023,12,desktop,Unassigned,14,14,15,1.071428571,0,8,5692,379.1992297,0.533333333,1,1
WEB_09,01/12/2023,2023,12,mobile,Unassigned,11,11,14,1.272727273,0,7,7102,468.3278814,0.5,1,1
WEB_09,01/12/2023,2023,12,tablet,Direct,3,3,3,1,0,3,248,550.4994543,1,1,1
WEB_09,01/12/2023,2023,12,tablet,Referral,3,3,3,1,0,3,1275,410.3391134,1,1,1
WEB_10,01/01/2023,2023,1,desktop,Direct,1577,1286,3143,1.993024731,3206,1967,704344,985.6789477,0.625835189,0.815472416,0.815472416
WEB_10,01/01/2023,2023,1,desktop,Organic Search,1102,747,2039,1.850272232,2904,1518,851401,427.2333553,0.74448259,0.677858439,0.677858439
WEB_10,01/01/2023,2023,1,desktop,Referral,1096,798,2225,2.030109489,2340,1444,674628,416.8488499,0.648988764,0.72810219,0.72810219
WEB_10,01/01/2023,2023,1,mobile,Direct,456,416,735,1.611842105,670,435,149532,334.9036855,0.591836735,0.912280702,0.912280702
WEB_10,01/01/2023,2023,1,mobile,Organic Search,378,272,884,2.338624339,1010,543,247765,348.0819301,0.614253394,0.71957672,0.71957672
WEB_10,01/01/2023,2023,1,mobile,Referral,319,295,399,1.250783699,298,224,90644,578.8933192,0.561403509,0.92476489,0.92476489
WEB_10,01/01/2023,2023,1,tablet,Direct,23,19,59,2.565217391,42,46,11030,366.9672281,0.779661017,0.826086957,0.826086957
WEB_10,01/01/2023,2023,1,tablet,Referral,21,21,23,1.095238095,8,13,6582,312.569807,0.565217391,1,1
WEB_10,01/01/2023,2023,1,tablet,Organic Search,19,13,36,1.894736842,36,32,14362,281.9312908,0.888888889,0.684210526,0.684210526
WEB_10,01/01/2023,2023,1,desktop,Organic Social,17,17,17,1,10,2,1360,285.0194327,0.117647059,1,1
WEB_10,01/01/2023,2023,1,desktop,Unassigned,11,11,29,2.636363636,22,15,8174,940.165762,0.517241379,1,1
WEB_10,01/01/2023,2023,1,mobile,Organic Social,8,8,8,1,6,6,1768,384.7882776,0.75,1,1
WEB_10,01/01/2023,2023,1,mobile,Unassigned,4,4,4,1,4,2,1292,291.43045,0.5,1,1
WEB_10,01/02/2023,2023,2,desktop,Direct,1419,1157,2829,1.993657505,2886,1771,633910,318.735111,0.62601626,0.815362932,0.618181818
WEB_10,01/02/2023,2023,2,desktop,Organic Search,992,673,1835,1.849798387,2614,1366,766261,452.9886378,0.744414169,0.678427419,0.395833333
WEB_10,01/02/2023,2023,2,desktop,Referral,986,718,2003,2.031440162,2106,1300,607165,390.6269705,0.64902646,0.728194726,0.326086957
WEB_10,01/02/2023,2023,2,mobile,Direct,410,374,661,1.612195122,604,391,134579,335.6961541,0.591527988,0.912195122,0.80952381
WEB_10,01/02/2023,2023,2,mobile,Organic Search,340,245,796,2.341176471,910,488,222989,539.4959767,0.613065327,0.720588235,0.19047619
WEB_10,01/02/2023,2023,2,mobile,Referral,287,266,359,1.25087108,268,201,81580,769.5238703,0.559888579,0.926829268,0.8
WEB_10,01/02/2023,2023,2,tablet,Direct,21,17,53,2.523809524,38,42,9926,311.4165704,0.79245283,0.80952381,1
WEB_10,01/02/2023,2023,2,tablet,Referral,19,19,21,1.105263158,8,11,5925,312.4165704,0.523809524,1,0.568181818
WEB_10,01/02/2023,2023,2,tablet,Organic Search,17,11,32,1.882352941,32,29,12925,313.4165704,0.90625,0.647058824,0.545454545
WEB_10,01/02/2023,2023,2,desktop,Organic Social,15,15,15,1,10,2,1224,314.4165704,0.133333333,1,0.25
WEB_10,01/02/2023,2023,2,desktop,Unassigned,10,10,27,2.7,20,14,7356,315.4165704,0.518518519,1,1
WEB_10,01/02/2023,2023,2,mobile,Organic Social,8,8,8,1,6,6,1591,316.4165704,0.75,1,1
WEB_10,01/02/2023,2023,2,mobile,Unassigned,4,4,4,1,4,2,1163,317.4165704,0.5,1,1
WEB_10,01/03/2023,2023,3,desktop,Direct,1702,1389,3395,1.994712103,3464,2124,760692,318.4165704,0.62562592,0.816098707,0.821083172
WEB_10,01/03/2023,2023,3,desktop,Organic Search,1189,808,2202,1.851976451,3136,1640,919513,319.4165704,0.744777475,0.679562658,0.839009288
WEB_10,01/03/2023,2023,3,desktop,Referral,1184,863,2404,2.030405405,2528,1560,728598,320.4165704,0.648918469,0.728885135,0.92513369
WEB_10,01/03/2023,2023,3,mobile,Direct,492,448,794,1.613821138,724,469,161495,321.4165704,0.590680101,0.910569106,0.950643777
WEB_10,01/03/2023,2023,3,mobile,Organic Search,409,295,956,2.337408313,1092,585,267587,322.4165704,0.611924686,0.721271394,0.912162162
WEB_10,01/03/2023,2023,3,mobile,Referral,344,319,431,1.252906977,322,241,97896,323.4165704,0.559164733,0.927325581,0.947368421
WEB_10,01/03/2023,2023,3,tablet,Direct,25,21,65,2.6,46,49,11912,324.4165704,0.753846154,0.84,0.866666667
WEB_10,01/03/2023,2023,3,tablet,Referral,23,23,25,1.086956522,10,13,7109,325.4165704,0.52,1,1
WEB_10,01/03/2023,2023,3,tablet,Organic Search,21,13,38,1.80952381,38,34,15511,326.4165704,0.894736842,0.619047619,1
WEB_10,01/03/2023,2023,3,desktop,Organic Social,19,19,19,1,12,2,1469,327.4165704,0.105263158,1,1
WEB_10,01/03/2023,2023,3,desktop,Unassigned,11,11,32,2.909090909,24,16,8826,328.4165704,0.5,1,1
WEB_10,01/03/2023,2023,3,mobile,Organic Social,10,10,10,1,8,8,1909,329.4165704,0.8,1,1
WEB_10,01/03/2023,2023,3,mobile,Unassigned,4,4,4,1,4,2,1396,330.4165704,0.5,1,0.857705564
WEB_10,01/04/2023,2023,4,desktop,Direct,1368,1119,2660,1.944444444,1930,1668,591194,331.4165704,0.627067669,0.817982456,0.913677812
WEB_10,01/04/2023,2023,4,desktop,Organic Search,918,675,1581,1.722222222,1714,1186,691807,332.4165704,0.750158128,0.735294118,0.832805573
WEB_10,01/04/2023,2023,4,desktop,Referral,872,692,1600,1.834862385,1336,1053,469387,333.4165704,0.658125,0.793577982,0.926640927
WEB_10,01/04/2023,2023,4,mobile,Direct,479,447,718,1.498956159,420,397,125472,334.4165704,0.552924791,0.933194154,0.929761905
WEB_10,01/04/2023,2023,4,mobile,Organic Search,353,283,703,1.991501416,574,424,180509,335.4165704,0.603129445,0.801699717,0.972972973
WEB_10,01/04/2023,2023,4,mobile,Referral,258,241,319,1.236434109,168,179,64833,336.4165704,0.561128527,0.934108527,0.791666667
WEB_10,01/04/2023,2023,4,tablet,Direct,21,17,46,2.19047619,24,36,10907,337.4165704,0.782608696,0.80952381,0.944444444
WEB_10,01/04/2023,2023,4,tablet,Referral,19,19,30,1.578947368,6,25,7254,338.4165704,0.833333333,1,1
WEB_10,01/04/2023,2023,4,tablet,Organic Search,17,13,29,1.705882353,20,23,8701,339.4165704,0.793103448,0.764705882,0.84375
WEB_10,01/04/2023,2023,4,desktop,Organic Social,15,15,15,1,6,4,1775,340.4165704,0.266666667,1,1
WEB_10,01/04/2023,2023,4,desktop,Unassigned,11,11,21,1.909090909,12,11,4944,341.4165704,0.523809524,1,1
WEB_10,01/04/2023,2023,4,mobile,Organic Social,10,10,11,1.1,10,10,1880,342.4165704,0.909090909,1,1
WEB_10,01/05/2023,2023,5,desktop,Direct,1034,849,1925,1.861702128,394,1212,421695,306.281407,0.62961039,0.821083172,0.824126984
WEB_10,01/05/2023,2023,5,desktop,Organic Search,646,542,958,1.482972136,290,732,464100,433.6573948,0.764091858,0.839009288,0.846899225
WEB_10,01/05/2023,2023,5,desktop,Referral,561,519,794,1.415329768,144,543,210174,375.7578519,0.683879093,0.92513369,0.735576923
WEB_10,01/05/2023,2023,5,mobile,Direct,466,443,642,1.377682403,116,325,89447,336.500303,0.50623053,0.950643777,0.928251121
WEB_10,01/05/2023,2023,5,mobile,Organic Search,296,270,450,1.52027027,56,260,93432,377.6536154,0.577777778,0.912162162,0.832946636
WEB_10,01/05/2023,2023,5,mobile,Referral,171,162,205,1.198830409,12,116,31770,487.859856,0.565853659,0.947368421,0.968446602
WEB_10,01/05/2023,2023,5,tablet,Organic Search,15,13,27,1.8,0,21,9901,401.6067307,0.777777778,0.866666667,0.777777778
WEB_10,01/05/2023,2023,5,tablet,Direct,13,13,36,2.769230769,2,34,7398,317.6456173,0.944444444,1,1
WEB_10,01/05/2023,2023,5,tablet,Referral,13,13,17,1.307692308,0,11,1890,436.2533656,0.647058824,1,0.913043478
WEB_10,01/05/2023,2023,5,desktop,Organic Social,11,11,11,1,0,4,2081,284.06451,0.363636364,1,0.882352941
WEB_10,01/05/2023,2023,5,desktop,Unassigned,10,10,10,1,0,5,1061,334.72025,0.5,1,1
WEB_10,01/05/2023,2023,5,mobile,Organic Social,10,10,13,1.3,12,10,1850,302.4549123,0.769230769,1,1
WEB_10,01/06/2023,2023,6,desktop,Direct,2031,1742,4324,2.129000492,284,2732,1013241,309.2633425,0.631822387,0.857705564,1
WEB_10,01/06/2023,2023,6,desktop,Referral,1645,1503,2385,1.449848024,244,1742,809309,459.2128632,0.730398323,0.913677812,0.855880729
WEB_10,01/06/2023,2023,6,desktop,Organic Search,1579,1315,2662,1.685877137,428,2096,1277135,370.9164639,0.787377911,0.832805573,0.858093126
WEB_10,01/06/2023,2023,6,mobile,Organic Search,1036,960,1678,1.61969112,154,1146,407320,340.0790268,0.6829559,0.926640927,0.733606557
WEB_10,01/06/2023,2023,6,mobile,Direct,840,781,1277,1.520238095,94,659,222102,409.8090986,0.51605325,0.929761905,0.929761905
WEB_10,01/06/2023,2023,6,mobile,Referral,629,612,741,1.178060413,76,452,159242,312.3478152,0.609986505,0.972972973,0.864946889
WEB_10,01/06/2023,2023,6,tablet,Organic Search,48,38,97,2.020833333,0,65,28791,311.1898928,0.670103093,0.791666667,0.959488273
WEB_10,01/06/2023,2023,6,tablet,Referral,36,34,38,1.055555556,0,27,15273,358.5902264,0.710526316,0.944444444,1
WEB_10,01/06/2023,2023,6,mobile,Organic Social,32,32,42,1.3125,14,32,5766,286.9777387,0.761904762,1,0.913043478
WEB_10,01/06/2023,2023,6,tablet,Direct,32,27,108,3.375,2,84,18006,890.6211994,0.777777778,0.84375,0.894736842
WEB_10,01/06/2023,2023,6,desktop,Unassigned,19,19,23,1.210526316,14,12,3658,395.1878388,0.52173913,1,0.76
WEB_10,01/06/2023,2023,6,desktop,Organic Social,15,15,15,1,2,10,1156,283.7722507,0.666666667,1,1
WEB_10,01/06/2023,2023,6,mobile,Unassigned,13,13,15,1.153846154,0,8,9615,309.5197395,0.533333333,1,1
WEB_10,01/07/2023,2023,7,desktop,Direct,1575,1298,3412,2.166349206,78,1987,764048,283.445723,0.582356389,0.824126984,1
WEB_10,01/07/2023,2023,7,desktop,Referral,1032,874,1625,1.574612403,112,1170,555383,442.0973211,0.72,0.846899225,0.895365169
WEB_10,01/07/2023,2023,7,desktop,Organic Search,832,612,1549,1.861778846,22,1203,635582,390.7922793,0.776630084,0.735576923,0.833502538
WEB_10,01/07/2023,2023,7,mobile,Direct,669,621,1125,1.68161435,16,593,174066,322.7919953,0.527111111,0.928251121,0.861772487
WEB_10,01/07/2023,2023,7,mobile,Organic Search,431,359,973,2.257540603,34,600,229609,457.5265482,0.616649538,0.832946636,0.916245487
WEB_10,01/07/2023,2023,7,mobile,Referral,412,399,536,1.300970874,8,321,125732,391.947066,0.598880597,0.968446602,0.93828351
WEB_10,01/07/2023,2023,7,tablet,Organic Search,27,21,38,1.407407407,0,25,10907,405.6305949,0.657894737,0.777777778,0.952305246
WEB_10,01/07/2023,2023,7,mobile,Organic Social,25,25,25,1,0,17,2258,316.568574,0.68,1,0.896226415
WEB_10,01/07/2023,2023,7,tablet,Referral,23,21,27,1.173913043,0,25,9452,436.2786327,0.925925926,0.913043478,0.923076923
WEB_10,01/07/2023,2023,7,tablet,Direct,17,15,76,4.470588235,0,57,14797,305.821203,0.75,0.882352941,0.904761905
WEB_10,01/07/2023,2023,7,desktop,Organic Social,13,13,13,1,0,10,9819,1035.307692,0.769230769,1,0.857142857
WEB_10,01/07/2023,2023,7,mobile,Unassigned,10,10,10,1,0,5,4787,284.779252,0.5,1,0.44
WEB_10,01/07/2023,2023,7,desktop,Unassigned,6,6,8,1.333333333,0,4,354,319.0579463,0.5,1,1
WEB_10,01/08/2023,2023,8,desktop,Direct,1811,1550,3853,2.127553838,164,2058,713252,424.3510381,0.53412925,0.855880729,1
WEB_10,01/08/2023,2023,8,desktop,Referral,1353,1161,2120,1.566888396,224,1509,649114,382.7240613,0.711792453,0.858093126,0.831357759
WEB_10,01/08/2023,2023,8,desktop,Organic Search,1220,895,2157,1.768032787,188,1625,957345,565.6885052,0.75336115,0.733606557,0.80871341
WEB_10,01/08/2023,2023,8,mobile,Direct,840,781,1421,1.691666667,30,764,279534,366.3202578,0.537649543,0.929761905,0.755571531
WEB_10,01/08/2023,2023,8,mobile,Organic Search,659,570,1307,1.983308042,46,838,318961,355.442361,0.641162969,0.864946889,0.938061938
WEB_10,01/08/2023,2023,8,mobile,Referral,469,450,553,1.179104478,28,369,125596,518.6997276,0.667269439,0.959488273,0.871449925
WEB_10,01/08/2023,2023,8,mobile,Organic Social,127,127,146,1.149606299,0,87,18986,326.419864,0.595890411,1,0.924865832
WEB_10,01/08/2023,2023,8,tablet,Referral,46,42,78,1.695652174,0,55,10717,329.8706158,0.705128205,0.913043478,0.983870968
WEB_10,01/08/2023,2023,8,tablet,Organic Search,38,34,55,1.447368421,2,34,8677,335.4812563,0.618181818,0.894736842,0.727272727
WEB_10,01/08/2023,2023,8,tablet,Direct,25,19,91,3.64,0,70,15395,284.6031707,0.769230769,0.76,0.863636364
WEB_10,01/08/2023,2023,8,desktop,Organic Social,15,15,21,1.4,0,13,3223,374.115252,0.619047619,1,0.794117647
WEB_10,01/08/2023,2023,8,mobile,Unassigned,10,10,10,1,0,5,4162,417.9345321,0.5,1,0.44
WEB_10,01/08/2023,2023,8,desktop,Unassigned,8,8,10,1.25,2,5,490,364.3580084,0.5,1,1
WEB_10,01/09/2023,2023,9,desktop,Direct,2848,2550,4539,1.59375,62,2052,808955,315.2397575,0.452081956,0.895365169,1
WEB_10,01/09/2023,2023,9,desktop,Organic Search,1970,1642,2907,1.475634518,122,2185,1040781,528.7274969,0.751633987,0.833502538,1
WEB_10,01/09/2023,2023,9,desktop,Referral,1512,1303,2272,1.502645503,134,1577,672058,365.392992,0.694102113,0.861772487,0.841805434
WEB_10,01/09/2023,2023,9,mobile,Organic Search,1385,1269,2153,1.554512635,48,1440,648176,329.5576725,0.668834185,0.916245487,0.747065728
WEB_10,01/09/2023,2023,9,mobile,Direct,1037,973,1611,1.553519769,32,846,224291,325.3105229,0.525139665,0.93828351,0.805227131
WEB_10,01/09/2023,2023,9,mobile,Referral,629,599,762,1.211446741,16,485,192127,321.916069,0.63648294,0.952305246,0.927565392
WEB_10,01/09/2023,2023,9,tablet,Organic Search,106,95,129,1.216981132,0,120,52034,302.5421516,0.930232558,0.896226415,0.827455919
WEB_10,01/09/2023,2023,9,mobile,Organic Social,78,72,84,1.076923077,0,57,4855,283.5741028,0.678571429,0.923076923,0.937388193
WEB_10,01/09/2023,2023,9,tablet,Direct,42,38,103,2.452380952,0,93,38828,656.9708738,0.902912621,0.904761905,0.987341772
WEB_10,01/09/2023,2023,9,tablet,Referral,42,36,49,1.166666667,4,36,10118,284.994917,0.734693878,0.857142857,0.909090909
WEB_10,01/09/2023,2023,9,desktop,Organic Social,25,11,30,1.2,0,19,4774,317.565995,0.633333333,0.44,0.681818182
WEB_10,01/09/2023,2023,9,desktop,Unassigned,19,19,21,1.105263158,0,11,3509,377.0969413,0.523809524,1,0.772727273
WEB_10,01/09/2023,2023,9,mobile,Unassigned,6,6,6,1,0,3,3155,452.7079006,0.5,1,0.852941176
WEB_10,01/10/2023,2023,10,desktop,Direct,1856,1543,3870,2.08512931,190,2215,893520,357.8165355,0.572351421,0.831357759,1
WEB_10,01/10/2023,2023,10,desktop,Referral,1469,1188,2339,1.592239619,202,1602,828498,934.7417346,0.68490808,0.80871341,1
WEB_10,01/10/2023,2023,10,desktop,Organic Search,1391,1051,2548,1.831775701,174,1896,1246712,354.5115228,0.74411303,0.755571531,0.666666667
WEB_10,01/10/2023,2023,10,mobile,Direct,1001,939,1632,1.63036963,38,868,219613,289.8590978,0.531862745,0.938061938,0.828947368
WEB_10,01/10/2023,2023,10,mobile,Organic Search,669,583,1207,1.804185351,42,751,291897,435.2510682,0.622203811,0.871449925,0.720666162
WEB_10,01/10/2023,2023,10,mobile,Referral,559,517,707,1.264758497,28,486,164587,361.9415029,0.687411598,0.924865832,0.786721992
WEB_10,01/10/2023,2023,10,mobile,Organic Social,124,122,139,1.120967742,0,112,6542,312.6704847,0.805755396,0.983870968,0.876790831
